url,name,price,brand,category,description,features,images
https://y2k-wave.com/products/light-blue-loose-jeans,Light Blue Loose Jeans,49.90,y2k,jeans,"Add a Y2K touch to your outfits with our Light Blue Loose Jeans.
Our Light Blue Loose Jeans, made from quality material, feature a mid-waist loose cut, 4 pockets and are available in 5 sizes. Shop now!","Made of denim, Soft and comfortable material, Mid-waist jeans, 4 pockets, Available in 5 sizes, Loose fit, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/2_5344bc69-b0a1-4030-84c5-f9c79efdcf42_800x.png?v=1700476331|//y2k-wave.com/cdn/shop/files/1_f5788117-a194-4ea6-a8ba-3f0098686b21_800x.png?v=1700476331|//y2k-wave.com/cdn/shop/files/3_0ccfdb86-3621-4768-be41-02215c2c5143_800x.png?v=1700414946|//y2k-wave.com/cdn/shop/files/4_05c32c0c-4928-4aa9-8078-0dbf817d5ec4_800x.png?v=1700414946|//y2k-wave.com/cdn/shop/files/5_d345cdaf-9eee-4d35-aac7-fa36672981ba_800x.png?v=1700414946
https://y2k-wave.com/products/loose-blue-jeans,Loose Blue Jeans,49.90,y2k,jeans,"Add a Y2K touch to your outfits with our Loose Blue Jeans.
Our Loose Blue Jeans, made from quality material, feature a mid-waist loose cut, 4 pockets and are available in 5 sizes. Shop now!","Made of denim, Soft and comfortable material, Mid-waist jeans, 4 pockets, Available in 5 sizes, Loose fit, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_c8798225-9e03-4839-bb1a-ae95146a32b3_800x.png?v=1700414677|//y2k-wave.com/cdn/shop/files/2_431fedb4-657f-404d-837c-fde9591080d2_800x.png?v=1700414676|//y2k-wave.com/cdn/shop/files/3_a8c21afa-fcd9-428f-8984-07392749ce5a_800x.png?v=1700414676|//y2k-wave.com/cdn/shop/files/4_ce8091ee-5b7d-4166-b0dc-961ed2f0d2c8_800x.png?v=1700414676|//y2k-wave.com/cdn/shop/files/5_cd26a723-995f-4773-a6a1-18496d1f2fca_800x.png?v=1700414677
https://y2k-wave.com/products/black-loose-fitting-jeans,Black Loose Fitting Jeans,49.90,y2k,jeans,"Add a Y2K touch to your outfits with our Black Loose Fitting Jeans.
Our Black Loose Fitting Jeans, made from quality material, feature a mid-waist loose cut, 4 pockets and are available in 5 sizes. Shop now!","Made of denim, Soft and comfortable material, Mid-waist jeans, 4 pockets, Available in 5 sizes, Loose fit, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1-2_800x.png?v=1700476487|//y2k-wave.com/cdn/shop/files/2_59b26af7-a19e-4be2-84d5-a83aaa6dacf9_800x.png?v=1700476487|//y2k-wave.com/cdn/shop/files/3_99cc95b5-981d-4439-9418-8531302038fb_800x.png?v=1700476487|//y2k-wave.com/cdn/shop/files/4_10acbb03-5836-4322-aaea-f26dc85968ad_800x.png?v=1700476487
https://y2k-wave.com/products/black-jeans-baggy,Black Jeans Baggy,49.90,y2k,jeans,"Add a Y2K touch to your outfits with our Black Jeans Baggy.
Our Black Jeans Baggy, made from quality material, feature a baggy cut, 4 pockets and a symmetrical design. Get yours today!","Made of denim, Comfortable material, Mid-waist jeans, 4 pockets, Available in 7 sizes, Baggy fit, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_059c1f77-4e08-43d0-a096-258fe42a2a90_800x.png?v=1700414530|//y2k-wave.com/cdn/shop/files/2_9a94ab91-21f1-457a-aec0-b41846b3e1fb_800x.png?v=1700414529|//y2k-wave.com/cdn/shop/files/3_500d98bb-0bb5-4637-8133-c31353aebd73_800x.png?v=1700414530|//y2k-wave.com/cdn/shop/files/4_4a09d5e6-791c-4ef8-a20b-bbc352bbadb7_800x.png?v=1700414530|//y2k-wave.com/cdn/shop/files/5_c1c2b81d-35d4-43b6-b8c2-a697d32d6870_800x.png?v=1700414530
https://y2k-wave.com/products/high-waisted-baggy-jeans,High Waisted Baggy Jeans,59.90,y2k,jeans,"Add a Y2K touch to your outfits with our High Waisted Baggy Jeans.
Our High Waisted Baggy Jeans, made from quality material, feature a washed-out effect and a perfect baggy fit. Get yours today!","Made of denim, Comfortable material, High-waist jeans, Washed-out effect, 4 pockets, Available in 6 sizes, Baggy fit, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_35f5b0b0-1ef2-4217-9fbc-466ede5c436e_800x.png?v=1699553521|//y2k-wave.com/cdn/shop/files/2_952b9bad-a9f5-42a4-a894-678bf500525f_800x.png?v=1699553521|//y2k-wave.com/cdn/shop/files/3_a81757ee-d972-4bc6-b34f-62b55e5874ca_800x.png?v=1699553521|//y2k-wave.com/cdn/shop/files/4_de37dc14-3bf4-42dd-b0a2-21e2afeb5118_800x.png?v=1699553521|//y2k-wave.com/cdn/shop/files/5_dfd73b45-098a-47c0-baa2-4bdbb3766266_800x.png?v=1699553521|//y2k-wave.com/cdn/shop/files/6_3ec22488-b17e-46c0-85e1-c62b45ae6e48_800x.png?v=1699553522|//y2k-wave.com/cdn/shop/files/7_9472da4d-91c1-4dda-bc4a-03c4063b7cb4_800x.png?v=1699553521
https://y2k-wave.com/products/star-jeans-y2k,Star Jeans Y2K,79.90,y2k,jeans,"Dive into the world of Y2K with our Star Jeans Y2K.
Our Y2K Star Jeans, made from quality material, feature patchwork stars sewn onto jeans, 5 pockets and a baggy mid-waist cut. Get yours today!","Made of cotton denim, Comfortable material, Stars patchwork sewn onto jeans, Mid-waist jeans, 5 pockets, Available in 5 sizes, Baggy fit, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_0f34dc9c-d1fa-4451-bba9-aa9510d2554f_800x.png?v=1698853702|//y2k-wave.com/cdn/shop/files/2_d201161d-f25b-4ccb-8187-f8dddfe6a8a3_800x.png?v=1698853702|//y2k-wave.com/cdn/shop/files/3_7f60235f-5972-40d5-af11-2533af461e67_800x.png?v=1698853703|//y2k-wave.com/cdn/shop/files/4_190a9dd1-4f88-49fa-8a6d-6d867f23b565_800x.png?v=1698853702|//y2k-wave.com/cdn/shop/files/5_a816d14e-57b3-4f10-9674-6e2e1ea2fbaa_800x.png?v=1698853702|//y2k-wave.com/cdn/shop/files/6_f6108bd2-7e42-4bed-9834-c406b993b09d_800x.png?v=1698853702
https://y2k-wave.com/products/y2k-parachute-pants,Y2K Parachute Pants,49.90,y2k,pants,"Dive into the world of Y2K with our Y2K Parachute Pants.
Our Y2K Parachute Pants, made from quality material, feature an elastic waistband with integrated belt, Y2K star motifs and a baggy fit. Get yours today!","Made of polyester, Light and comfortable material, Elastic waist with integrated belt, Y2K stars motifs, Available in 4 sizes, Baggy fit, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_20f130ce-9b3a-4ff2-96e4-fab35bb7dcad_800x.png?v=1702577517|//y2k-wave.com/cdn/shop/files/2_a75e0a5d-d670-435e-adb7-deaa4a8b3ced_800x.png?v=1702577518|//y2k-wave.com/cdn/shop/files/3_e0037a44-0774-4e66-a75f-e0dddbeaeff0_800x.png?v=1702577517|//y2k-wave.com/cdn/shop/files/4_faeb2d3d-7646-4587-bdfc-42ac91ccbb74_800x.png?v=1702577517|//y2k-wave.com/cdn/shop/files/5_a449d456-c315-4ad1-8c95-1eeb1766a379_800x.png?v=1702577518|//y2k-wave.com/cdn/shop/files/6_b9e08cb4-d5aa-4fee-989a-cbd398454662_800x.png?v=1702577517|//y2k-wave.com/cdn/shop/files/7_a83f25a5-4616-4a6c-95e2-99b9c851a5f8_800x.png?v=1702577518
https://y2k-wave.com/products/leather-jogger-pants-mens,Leather Jogger Pants Mens,59.90,y2k,pants,"Enjoy comfort combined with vintage style with our Leather Jogger Pants Mens.
Our Leather Jogger Pants Mens, made from quality materials, feature an elastic waist with drawstring, a baggy fit and white stripes on both sides. Get yours today!","Made of faux leather and polyester, Soft and comfortable materials, Elastic waist with drawstring, 3 white stripes on both sides, Available in 6 sizes, Baggy fit, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_0b9cc929-2404-4423-ba6a-d4576c61dac9_800x.png?v=1712313332|//y2k-wave.com/cdn/shop/files/2_bd2525c6-965d-4042-8cf2-464510a2b0a3_800x.png?v=1712313332|//y2k-wave.com/cdn/shop/files/3_ec73a9e3-6803-43e6-a7c9-b37495d1ebcf_800x.png?v=1712313332|//y2k-wave.com/cdn/shop/files/4_2633dd65-4725-44cf-9398-5bc226c48ef4_800x.png?v=1712313332|//y2k-wave.com/cdn/shop/files/5_291fd128-6004-4b7b-a265-4ffb2508f5f7_800x.png?v=1712313332
https://y2k-wave.com/products/black-and-red-track-pants,Black And Red Track Pants,39.90,y2k,pants,"Enjoy comfort combined with vintage style with our Black And Red Track Pants.
Our Black And Red Track Pants, made from quality material, feature an elastic waist with drawstring, stripes on both sides and a baggy fit.","Made of polyester, Light and comfortable material, Elastic waist with drawstring, Stripes on both sides, Available in 5 sizes, Baggy fit, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_c62c689e-6342-44c8-a283-97287a428dda_800x.png?v=1699886096|//y2k-wave.com/cdn/shop/files/2_0140ed0c-3da1-41e7-a87f-98313b76c5b2_800x.png?v=1699886096|//y2k-wave.com/cdn/shop/files/3_fe691230-1493-4be0-aa6a-4d592937af15_800x.png?v=1699886096|//y2k-wave.com/cdn/shop/files/4_a13961e0-f2e4-45ed-9b6d-1e54545ce737_800x.png?v=1699886096|//y2k-wave.com/cdn/shop/files/5_2d130597-6b36-4648-a92e-b1677187d81c_800x.png?v=1699886096|//y2k-wave.com/cdn/shop/files/6_f3fc0775-93f5-46c8-ade7-e690f5956abb_800x.png?v=1699886096
https://y2k-wave.com/products/black-baggy-joggers,Black Baggy Joggers,39.90,y2k,pants,"Enjoy comfort combined with vintage style with our Black Baggy Joggers.
Our Black Baggy Joggers, made from quality materials, feature an elastic waist with drawstring, an embroidered logo and stripes on both sides.","Made of polyester, Light and comfortable material, Elastic waist with drawstring, Embroidered logo on left leg, Stripes on both sides, Available in 4 sizes, Baggy fit, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_02bc61e9-80a1-4348-894f-cbc2da4f620f_800x.png?v=1699886234|//y2k-wave.com/cdn/shop/files/2_c759b6ca-25fa-468b-843c-f2c11ba948db_800x.png?v=1699886233|//y2k-wave.com/cdn/shop/files/3_c8c85896-819c-4920-8d30-37a408c2c656_800x.png?v=1699886234|//y2k-wave.com/cdn/shop/files/4_eae3a88d-d262-4518-bcbc-6482fc29b2a2_800x.png?v=1699886235|//y2k-wave.com/cdn/shop/files/5_c73a2848-cbb7-44e2-9ba2-789b111a6367_800x.png?v=1699886234
https://y2k-wave.com/products/camo-baggy-pants-womens,Camo Baggy Pants Womens,59.90,y2k,pants,"Bring a touch of Y2K streetwear to your outfits with our Camo Baggy Pants Womens.
Our Camo Baggy Pants Womens, made from quality material, feature 2 cargo pockets, a baggy fit and are available in 3 sizes. Get yours today!","Made of polyester, Light and comfortable material, Elastic waist with drawstring, Camo motifs, 2 cargo pockets on the sides, Available in 3 sizes, Baggy fit, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_cebde449-21cf-4f96-b0eb-df6a0070d04e_800x.png?v=1722675751|//y2k-wave.com/cdn/shop/files/2_a4d5f0dc-ae21-4bd1-9ae3-f6944708d5b4_800x.png?v=1722675752|//y2k-wave.com/cdn/shop/files/3_323e1679-f57e-4455-9e82-b383e0088cff_800x.png?v=1722675751|//y2k-wave.com/cdn/shop/files/4_097a9460-e7ba-4cbc-ae9b-78c502f1b3f9_800x.png?v=1722675751|//y2k-wave.com/cdn/shop/files/5_81ebc6ab-18d8-4081-89aa-64372decbb1c_800x.png?v=1722675752
https://y2k-wave.com/products/camo-sweatpants-womens,Camo Sweatpants Womens,59.90,y2k,pants,"Add a touch of Y2K streetwear to your outfits with our Camo Sweatpants Womens.
Our Camo Sweatpants Womens, made from quality materials, feature 3 white stripes on the sides, a baggy fit and are available in 4 sizes. Get yours today!","Made of nylon and cotton, Light and comfortable materials, Elastic waist with drawstring, 3 white stripes on the sides
, 4 pockets, Available in 4 sizes, Baggy fit, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_ecb66828-d11f-47bd-b8a9-cd7e24aeb88a_800x.png?v=1722675734|//y2k-wave.com/cdn/shop/files/2_f824cc73-cbe9-48b3-bb6c-c856c8f189b3_800x.png?v=1722675734|//y2k-wave.com/cdn/shop/files/3_770fe586-6039-46cc-8b95-3c4f1721b767_800x.png?v=1722675734|//y2k-wave.com/cdn/shop/files/4_7cf22353-b185-4f0f-aeaf-3ced7341cd0d_800x.png?v=1722675734|//y2k-wave.com/cdn/shop/files/5_2de579e9-2f81-46f6-9588-3334dd650e2d_800x.png?v=1722675733
https://y2k-wave.com/products/womens-baggy-cargo-pants,Womens Baggy Cargo Pants,49.90,y2k,pants,"Elevate your Y2K style with our Womens Baggy Cargo Pants.
Our Womens Baggy Cargo Pants, made from quality material, feature multiple cargo pockets, a baggy fit and are available in 3 colors. Get yours today!","Made of cotton, Light and comfortable material, Elastic waist with drawstring, Multiple cargo pockets, Available in 6 sizes and 3 colors, Baggy fit, Oversized fit, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_40abdd61-730f-4461-bbfa-73257f065039_800x.png?v=1718370918|//y2k-wave.com/cdn/shop/files/2_3e8ba375-3adc-4297-8b86-f33bede3c773_800x.png?v=1718370918|//y2k-wave.com/cdn/shop/files/3_d12632fc-b456-4721-9592-94a92229cacf_800x.png?v=1718370918|//y2k-wave.com/cdn/shop/files/4_ae329869-9aa4-4cd3-a795-3a93fcf1face_800x.png?v=1718370918|//y2k-wave.com/cdn/shop/files/5_3c85c5fe-9505-4beb-9224-8d8c262954f5_800x.png?v=1718370918|//y2k-wave.com/cdn/shop/files/6_7fff70d1-5940-413e-abe0-9d2bc35751a4_800x.png?v=1718370918|//y2k-wave.com/cdn/shop/files/7_bd6b4d3e-e228-49d8-ba3d-e2b80d6b8d13_800x.png?v=1718370918|//y2k-wave.com/cdn/shop/files/8_c74c0537-4549-4011-ab0a-1fca89d644fb_800x.png?v=1718370918|//y2k-wave.com/cdn/shop/files/9_ddd9f629-ae74-45dc-b837-ee74bb856b1e_800x.png?v=1718370918|//y2k-wave.com/cdn/shop/files/10_48606961-6bd5-4430-bb42-cbefe3289bc2_800x.png?v=1718370918|//y2k-wave.com/cdn/shop/files/11_2270ee46-c1ee-4b3f-ac33-2ebd90116a94_800x.png?v=1718370918
https://y2k-wave.com/products/heart-sweatpants,Heart Sweatpants,49.90,y2k,pants,"Add a touch of Y2K streetwear to your outfits with our Heart Sweatpants.
Our Heart Sweatpants, made from quality material, feature an elastic waist with drawstring, a graffiti style heart pattern and are available in 5 sizes.","Made of polyester, Light and comfortable material, Elastic waist with drawstring, Graffiti style heart pattern, 4 pockets, Available in 5 sizes, Baggy fit, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_68ebe438-155e-41b0-bd79-7cdbbeb11e78_800x.png?v=1718370837|//y2k-wave.com/cdn/shop/files/2_93b094a4-3b34-413d-b450-1c7b856db034_800x.png?v=1718370837|//y2k-wave.com/cdn/shop/files/3_c025bc68-a638-4a64-83d6-100c429fe6cc_800x.png?v=1718370837
https://y2k-wave.com/products/baggy-green-cargo-pants,Baggy Green Cargo Pants,69.90,y2k,pants,"Add a touch of Y2K streetwear to your outfits with our Baggy Green Cargo Pants.
Our Baggy Green Cargo Pants, made from quality materials, feature a button closure, multiple cargo pockets and are available in 5 sizes.","Made of cotton and polyester, Soft and comfortable materials, Button closure, Multiple cargo pockets, Available in 5 sizes, Baggy fit, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_a2f7310e-bfb1-4cdd-b1bc-4d201d46fde3_800x.png?v=1715121869|//y2k-wave.com/cdn/shop/files/2_2e4b6227-4832-47b8-9aa5-f2fb72746b71_800x.png?v=1715121870|//y2k-wave.com/cdn/shop/files/3_069512ee-94d9-4e21-8de4-8a64c2203e14_800x.png?v=1715121869|//y2k-wave.com/cdn/shop/files/4_5bb9cd1c-87bf-405b-a3ce-5f5f617a95d8_800x.png?v=1715121870|//y2k-wave.com/cdn/shop/files/5_27f359b2-bd2b-4fe2-83b7-4dd274174338_800x.png?v=1715121870
https://y2k-wave.com/products/sweatpants-with-hearts,Sweatpants With Hearts,49.90,y2k,pants,"Elevate your vintage style with our Sweatpants With Hearts.
Our Sweatpants With Hearts, made from quality material, feature an elastic waist with drawstring, printed heart pattern and stripes on both sides and is available in 6 sizes.","Made of polyester, Light and comfortable material, Elastic waist with drawstring, Printed light pink heart pattern on both sides, Light pink stripes on both sides
, Available in 6 sizes, Baggy fit, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_dd2644fb-0304-434b-be7b-3928d40ca008_800x.png?v=1715121784|//y2k-wave.com/cdn/shop/files/2_986ac1a3-d10b-4a54-9ce2-03078ccb0512_800x.png?v=1715121784|//y2k-wave.com/cdn/shop/files/3_452629f4-5649-4cd2-917e-f9b4ad94ad33_800x.png?v=1715121785|//y2k-wave.com/cdn/shop/files/4_1dfc3f0e-54c9-41e8-8e8e-fdd756f12bcf_800x.png?v=1715121785|//y2k-wave.com/cdn/shop/files/5_f492add5-0827-45c6-84fe-5d761072e339_800x.png?v=1715121784
https://y2k-wave.com/products/star-joggers,Star Joggers,49.90,y2k,pants,"Elevate your Y2K style with our Star Joggers.
Our Star Joggers, made from quality material, feature an elastic waist with drawstring, a baggy fit and stripes with stars on both sides. Get yours today!","Made of polyester, Light and comfortable material, Elastic waist with drawstring, Stripes with stars on both sides, Available in 5 sizes, Baggy fit, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_a33b46e9-b2ce-4bd6-97ec-4ac0669bc06f_800x.png?v=1712313357|//y2k-wave.com/cdn/shop/files/2_db58f04d-ea05-4572-9340-ee5054cc1c56_800x.png?v=1712313357|//y2k-wave.com/cdn/shop/files/3_ebc6d0fb-2870-42ee-9bff-48b5c5efe9d3_800x.png?v=1712313357
https://y2k-wave.com/products/striped-joggers-womens,Striped Joggers Womens,49.90,y2k,pants,"Add a touch of Y2K to your wardrobe with our Striped Joggers Womens.
Our Striped Joggers Womens, made from quality material, feature black and white stripes, a low-rise baggy fit and are available in 5 sizes. Shop now!","Made of polyester, Light and comfortable material, Black and white stripes, Elastic waist with drawstrings, Mid-rise baggy fit, Available in 5 sizes, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_e7379636-d9d5-4488-9210-312fbf60a66f_800x.png?v=1710360657|//y2k-wave.com/cdn/shop/files/2_62abfb22-a193-48e9-a553-1329672911e0_800x.png?v=1710360657|//y2k-wave.com/cdn/shop/files/3_0e07b42f-f2d2-4ab5-8af4-2a1da9cafb22_800x.png?v=1710360656
https://y2k-wave.com/products/black-parachute-pants-womens,Black Parachute Pants Womens,49.90,y2k,pants,"Dive into Y2K with our Black Parachute Pants Womens.
Our Black Parachute Pants Womens, made from quality materials, feature a unique Y2K design, a high-waisted baggy fit and are available in 4 sizes. Shop now!","Made of polyester and spandex, Light and comfortable materials, Unique Y2K design, Elastic waist with drawstrings, High waisted baggy fit, Available in 4 sizes, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_74638699-045e-436c-91fb-568b829eca62_800x.png?v=1710360651|//y2k-wave.com/cdn/shop/files/2_562c21e0-6afd-464a-959d-bb074be176b2_800x.png?v=1710360652|//y2k-wave.com/cdn/shop/files/3_45835b59-4fda-494e-8d5f-3197446a2b3c_800x.png?v=1710360651|//y2k-wave.com/cdn/shop/files/4_a11fad25-b88f-4554-91f6-c6ac0cee0426_800x.png?v=1710360651|//y2k-wave.com/cdn/shop/files/5_296ff90f-8642-4f60-8107-304b091b238b_800x.png?v=1710360651
https://y2k-wave.com/products/black-and-gray-sweatpants,Black And Gray Sweatpants,59.90,y2k,pants,"Dive into Y2K clothing with our Black And Gray Sweatpants.
Our Black And Gray Sweatpants, made from quality material, feature a unique Y2K design, a mid-rise loose fit and are available in 3 sizes. Get yours today!","Made of polyester, Light and comfortable material, Unique Y2K design
, Button closure with 5 belt loops, Two-tone sweatpants, Mid-rise loose fit, Available in 3 sizes, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_174ff2ae-4b5c-4ef0-9b90-86e2d96e5dff_800x.png?v=1708682651|//y2k-wave.com/cdn/shop/files/2_a4e51cb7-550e-4e14-9409-ed2f6bfc234d_800x.png?v=1708682651|//y2k-wave.com/cdn/shop/files/3_16b73d37-e5e3-4ab7-bfbd-438905d9857f_800x.png?v=1708682650|//y2k-wave.com/cdn/shop/files/4_b81ee667-e3e8-4040-b641-6f9583018f04_800x.png?v=1708682650|//y2k-wave.com/cdn/shop/files/5_0a0f0ed8-a690-472d-9e15-ca1967e73129_800x.png?v=1708682652|//y2k-wave.com/cdn/shop/files/6_064fe911-53e0-48a1-b766-c320449754c3_800x.png?v=1708682651|//y2k-wave.com/cdn/shop/files/7_aac40b77-0700-41a1-9478-504ea195f258_800x.png?v=1708682651
https://y2k-wave.com/products/baggy-cargo-joggers,Baggy Cargo Joggers,69.90,y2k,pants,"Add a touch of Y2K to your wardrobe with our Baggy Cargo Joggers.
Our Baggy Cargo Joggers, made from quality material, feature multiple cargo pockets, a high-waisted baggy fit and are available in 4 sizes. Shop now!","Made of polyester, Light and comfortable material, Multiple cargo pockets, Double eyelet belt included, High waisted baggy fit, Available in 4 sizes, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_fbd6c84d-d1eb-44e9-8eef-73883cb6111b_800x.png?v=1708682660|//y2k-wave.com/cdn/shop/files/2_695bc879-03ff-4b98-a18b-a5642fe13be6_800x.png?v=1708682660|//y2k-wave.com/cdn/shop/files/3_4174af49-b5a8-458b-9282-1c50feb48128_800x.png?v=1708682660|//y2k-wave.com/cdn/shop/files/4_be8aec1d-19e4-468d-9e59-ee2ed8fc26e6_800x.png?v=1708682660|//y2k-wave.com/cdn/shop/files/5_68a89206-9ebc-45c7-9837-8ff83be3751c_800x.png?v=1708682660
https://y2k-wave.com/products/printed-sweatpants,Printed Sweatpants,39.90,y2k,pants,"Add a touch of Y2K streetwear to your outfits with our Printed Sweatpants.
Our Printed Sweatpants, made from quality material, feature an elastic waist with drawstrings, graffiti text prints on both legs and are available in 5 sizes.","Made of polyester, Light and comfortable material, Elastic waist with drawstrings, Graffiti text prints on both legs
, Available in 5 sizes, Baggy fit, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_eec173b7-6026-434e-822f-73e83c418c0e_800x.png?v=1707128930|//y2k-wave.com/cdn/shop/files/2_8b7fc69f-5131-407e-9d26-c614b8c6d4ed_800x.png?v=1707128931|//y2k-wave.com/cdn/shop/files/3_a25555fe-a851-432a-97e8-c360f9ed6555_800x.png?v=1707128931|//y2k-wave.com/cdn/shop/files/4_bacefe92-4b87-4bc8-b19f-89c548d6a9b1_800x.png?v=1707128931|//y2k-wave.com/cdn/shop/files/5_26a2d456-aba7-407f-b024-051bdb51227f_800x.png?v=1707128932
https://y2k-wave.com/products/sweatpants-with-stars,Sweatpants With Stars,49.90,y2k,pants,"Add a touch of Y2K to your wardrobe with our Sweatpants With Stars.
Our Sweatpants With Stars, made from quality materials, feature contrasting stars and stripes on both legs and are available in 2 colors. Shop now!","Made of cotton and polyester, Soft and comfortable materials, Elastic waist with drawstring, Contrasting stars and stripes on both legs
, Available in 4 sizes and 2 colors, Loose fit, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_b9b040fc-8be4-48e8-b2d4-229f3e1fe84d_800x.png?v=1707128940|//y2k-wave.com/cdn/shop/files/2_8ccf1f08-9b89-49d7-97a7-775ab8f342d6_800x.png?v=1707128940|//y2k-wave.com/cdn/shop/files/3_2b20bd5e-3aa6-485d-8100-b46453e4c1ba_800x.png?v=1707128940|//y2k-wave.com/cdn/shop/files/4_2cc58a3b-9b5e-4752-9627-c701e936132d_800x.png?v=1707128940|//y2k-wave.com/cdn/shop/files/5_68d25243-2398-4781-a43e-e9f3a1ab842b_800x.png?v=1707128940|//y2k-wave.com/cdn/shop/files/6_6ea5c87b-2199-4de7-91be-2d7a69f84a33_800x.png?v=1707128940|//y2k-wave.com/cdn/shop/files/7_273f1022-6bc7-4c8f-a710-92b79bc393c7_800x.png?v=1707128940
https://y2k-wave.com/products/y2k-baggy-sweatpants,Y2K Baggy Sweatpants,49.90,y2k,pants,"Add a vintage touch to your wardrobe with our Y2K Baggy Sweatpants.
Our Y2K Baggy Sweatpants, made from quality materials, feature pink Y2K prints on both legs, a baggy fit and are available in 4 sizes. Get yours today!","Made of cotton and polyester, Light and comfortable material, Elastic waist with drawstring, Pink Y2K prints on both legs, Available in 4 sizes, Baggy fit, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_b3762b8e-e1e7-4064-a6e2-f2f7ca2cd6d7_800x.png?v=1705573508|//y2k-wave.com/cdn/shop/files/2_294d8326-79bf-4d51-a796-e3c943b143d4_800x.png?v=1705573507|//y2k-wave.com/cdn/shop/files/3_608fee8b-0427-47df-a4d5-d4c189df5ce8_800x.png?v=1705573508|//y2k-wave.com/cdn/shop/files/4_767a185f-e87a-4a34-857a-3a9512183346_800x.png?v=1705573508
https://y2k-wave.com/products/baggy-joggers-womens,Baggy Joggers Womens,59.90,y2k,pants,"Enjoy comfort combined with vintage style with our Baggy Joggers Womens.
Our Baggy Joggers Womens, made from quality material, feature contrasting stripes on both sides, an embroidered logo on the leg and are available in 4 sizes.","Made of polyester, Light and comfortable material, Elastic waist with drawstring, Embroidered logo on the leg, Contrasting stripes on both sides, Available in 4 sizes, Baggy fit, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_465e1119-db0c-4fe5-8fdf-6271bab0f109_800x.png?v=1705573483|//y2k-wave.com/cdn/shop/files/2_afa28d68-86aa-4dd2-b867-b97b9de9a42c_800x.png?v=1705573483|//y2k-wave.com/cdn/shop/files/3_cb21a9b4-c1ff-4295-ad6e-ed77f21bb2cf_800x.png?v=1705573483
https://y2k-wave.com/products/white-baggy-sweatpants,White Baggy Sweatpants,49.90,y2k,pants,"Enjoy comfort combined with Y2K style with our White Baggy Sweatpants.
Our White Baggy Sweatpants, made from quality materials, feature red stripes on both legs, a cargo pocket and are available in 5 sizes. Shop now!","Made of cotton and polyester, Soft and comfortable materials, Red stripes on both legs
, 1 cargo pocket, Available in 5 sizes, Baggy fit, Regular US/EU sizing, Free standard shipping worldwide",//y2k-wave.com/cdn/shop/files/1_78ee31ad-1b67-4a48-99f6-83507c4474af_800x.png?v=1704113698|//y2k-wave.com/cdn/shop/files/2_44a8229c-d0c4-41ee-b68f-e2b96cd51e5e_800x.png?v=1704113697|//y2k-wave.com/cdn/shop/files/3_506ccaec-2013-416c-8c79-779fb2bb1b6f_800x.png?v=1704113698|//y2k-wave.com/cdn/shop/files/4_0837741d-694a-4afb-b20f-f04123611f1d_800x.png?v=1704113697|//y2k-wave.com/cdn/shop/files/5_c3b5d0b4-d55b-499b-891f-96aa14610ae9_800x.png?v=1704113697
